Window,EnsembleType,ReferenceId,Nsim,Repeat,TargetN,NumAttempts,NumRejected,AcceptanceRatio,SeedBase,SmearOverlapRule
famp5,SmallRun,NaN,100,2,100,100,0,1,603021729,cell_union_psmear
famp5,SmallRun,NaN,100,3,100,100,0,1,603031729,cell_union_psmear
famp5,SmallRun,NaN,100,4,100,100,0,1,603041729,cell_union_psmear
famp5,SmallRun,NaN,100,5,100,100,0,1,603051729,cell_union_psmear
famp5,SmallRun,NaN,100,6,100,100,0,1,603061729,cell_union_psmear
famp5,SmallRun,NaN,100,7,100,100,0,1,603071729,cell_union_psmear
famp5,SmallRun,NaN,100,8,100,100,0,1,603081729,cell_union_psmear
famp5,SmallRun,NaN,100,9,100,100,0,1,603091729,cell_union_psmear
famp5,SmallRun,NaN,100,10,100,100,0,1,603101729,cell_union_psmear
famp5,SmallRun,NaN,100,11,100,100,0,1,603111729,cell_union_psmear
famp5,SmallRun,NaN,100,12,100,100,0,1,603121729,cell_union_psmear
famp5,SmallRun,NaN,100,13,100,100,0,1,603131729,cell_union_psmear
famp5,SmallRun,NaN,100,14,100,100,0,1,603141729,cell_union_psmear
famp5,SmallRun,NaN,100,15,100,100,0,1,603151729,cell_union_psmear
famp5,SmallRun,NaN,100,16,100,100,0,1,603161729,cell_union_psmear
famp5,SmallRun,NaN,100,17,100,100,0,1,603171729,cell_union_psmear
famp5,SmallRun,NaN,100,18,100,100,0,1,603181729,cell_union_psmear
famp5,SmallRun,NaN,100,19,100,100,0,1,603191729,cell_union_psmear
famp5,SmallRun,NaN,100,20,100,100,0,1,603201729,cell_union_psmear
famp5,SmallRun,NaN,100,21,100,100,0,1,603211729,cell_union_psmear
famp5,SmallRun,NaN,100,22,100,100,0,1,603221729,cell_union_psmear
famp5,SmallRun,NaN,100,23,100,100,0,1,603231729,cell_union_psmear
famp5,SmallRun,NaN,100,24,100,100,0,1,603241729,cell_union_psmear
famp5,SmallRun,NaN,100,25,100,100,0,1,603251729,cell_union_psmear
famp5,SmallRun,NaN,100,26,100,100,0,1,603261729,cell_union_psmear
famp5,SmallRun,NaN,100,27,100,100,0,1,603271729,cell_union_psmear
famp5,SmallRun,NaN,100,28,100,100,0,1,603281729,cell_union_psmear
famp5,SmallRun,NaN,100,29,100,100,0,1,603291729,cell_union_psmear
famp5,SmallRun,NaN,100,30,100,100,0,1,603301729,cell_union_psmear
famp5,SmallRun,NaN,200,1,200,200,0,1,604011729,cell_union_psmear
famp5,SmallRun,NaN,200,2,200,200,0,1,604021729,cell_union_psmear
famp5,SmallRun,NaN,200,3,200,200,0,1,604031729,cell_union_psmear
famp5,SmallRun,NaN,200,4,200,200,0,1,604041729,cell_union_psmear
famp5,SmallRun,NaN,200,5,200,200,0,1,604051729,cell_union_psmear
famp5,SmallRun,NaN,200,6,200,200,0,1,604061729,cell_union_psmear
famp5,SmallRun,NaN,200,7,200,200,0,1,604071729,cell_union_psmear
famp5,SmallRun,NaN,200,8,200,200,0,1,604081729,cell_union_psmear
famp5,SmallRun,NaN,200,9,200,200,0,1,604091729,cell_union_psmear
famp5,SmallRun,NaN,200,10,200,200,0,1,604101729,cell_union_psmear
famp5,SmallRun,NaN,200,11,200,200,0,1,604111729,cell_union_psmear
famp5,SmallRun,NaN,200,12,200,200,0,1,604121729,cell_union_psmear
famp5,SmallRun,NaN,200,13,200,200,0,1,604131729,cell_union_psmear
famp5,SmallRun,NaN,200,14,200,200,0,1,604141729,cell_union_psmear
famp5,SmallRun,NaN,200,15,200,200,0,1,604151729,cell_union_psmear
famp5,SmallRun,NaN,200,16,200,200,0,1,604161729,cell_union_psmear
famp5,SmallRun,NaN,200,17,200,200,0,1,604171729,cell_union_psmear
famp5,SmallRun,NaN,200,18,200,200,0,1,604181729,cell_union_psmear
famp5,SmallRun,NaN,200,19,200,200,0,1,604191729,cell_union_psmear
famp5,SmallRun,NaN,200,20,200,200,0,1,604201729,cell_union_psmear
famp5,SmallRun,NaN,200,21,200,200,0,1,604211729,cell_union_psmear
famp5,SmallRun,NaN,200,22,200,200,0,1,604221729,cell_union_psmear
famp5,SmallRun,NaN,200,23,200,200,0,1,604231729,cell_union_psmear
famp5,SmallRun,NaN,200,24,200,200,0,1,604241729,cell_union_psmear
famp5,SmallRun,NaN,200,25,200,200,0,1,604251729,cell_union_psmear
famp5,SmallRun,NaN,200,26,200,200,0,1,604261729,cell_union_psmear
famp5,SmallRun,NaN,200,27,200,200,0,1,604271729,cell_union_psmear
famp5,SmallRun,NaN,200,28,200,200,0,1,604281729,cell_union_psmear
famp5,SmallRun,NaN,200,29,200,200,0,1,604291729,cell_union_psmear
famp5,SmallRun,NaN,200,30,200,200,0,1,604301729,cell_union_psmear
famp5,SmallRun,NaN,300,1,300,300,0,1,605011729,cell_union_psmear
famp5,SmallRun,NaN,300,2,300,300,0,1,605021729,cell_union_psmear
famp5,SmallRun,NaN,300,3,300,300,0,1,605031729,cell_union_psmear
famp5,SmallRun,NaN,300,4,300,300,0,1,605041729,cell_union_psmear
famp5,SmallRun,NaN,300,5,300,300,0,1,605051729,cell_union_psmear
famp5,SmallRun,NaN,300,6,300,300,0,1,605061729,cell_union_psmear
famp5,SmallRun,NaN,300,7,300,300,0,1,605071729,cell_union_psmear
famp5,SmallRun,NaN,300,8,300,300,0,1,605081729,cell_union_psmear
famp5,SmallRun,NaN,300,9,300,300,0,1,605091729,cell_union_psmear
famp5,SmallRun,NaN,300,10,300,300,0,1,605101729,cell_union_psmear
famp5,SmallRun,NaN,300,11,300,300,0,1,605111729,cell_union_psmear
famp5,SmallRun,NaN,300,12,300,300,0,1,605121729,cell_union_psmear
famp5,SmallRun,NaN,300,13,300,300,0,1,605131729,cell_union_psmear
famp5,SmallRun,NaN,300,14,300,300,0,1,605141729,cell_union_psmear
famp5,SmallRun,NaN,300,15,300,300,0,1,605151729,cell_union_psmear
famp5,SmallRun,NaN,300,16,300,300,0,1,605161729,cell_union_psmear
famp5,SmallRun,NaN,300,17,300,300,0,1,605171729,cell_union_psmear
famp5,SmallRun,NaN,300,18,300,300,0,1,605181729,cell_union_psmear
famp5,SmallRun,NaN,300,19,300,300,0,1,605191729,cell_union_psmear
famp5,SmallRun,NaN,300,20,300,300,0,1,605201729,cell_union_psmear
famp5,SmallRun,NaN,300,21,300,300,0,1,605211729,cell_union_psmear
famp5,SmallRun,NaN,300,22,300,300,0,1,605221729,cell_union_psmear
famp5,SmallRun,NaN,300,23,300,300,0,1,605231729,cell_union_psmear
famp5,SmallRun,NaN,300,24,300,300,0,1,605241729,cell_union_psmear
famp5,SmallRun,NaN,300,25,300,300,0,1,605251729,cell_union_psmear
famp5,SmallRun,NaN,300,26,300,300,0,1,605261729,cell_union_psmear
famp5,SmallRun,NaN,300,27,300,300,0,1,605271729,cell_union_psmear
famp5,SmallRun,NaN,300,28,300,300,0,1,605281729,cell_union_psmear
famp5,SmallRun,NaN,300,29,300,300,0,1,605291729,cell_union_psmear
famp5,SmallRun,NaN,300,30,300,300,0,1,605301729,cell_union_psmear
famp5,SmallRun,NaN,400,1,400,400,0,1,606011729,cell_union_psmear
famp5,SmallRun,NaN,400,2,400,400,0,1,606021729,cell_union_psmear
famp5,SmallRun,NaN,400,3,400,400,0,1,606031729,cell_union_psmear
famp5,SmallRun,NaN,400,4,400,400,0,1,606041729,cell_union_psmear
famp5,SmallRun,NaN,400,5,400,400,0,1,606051729,cell_union_psmear
famp5,SmallRun,NaN,400,6,400,400,0,1,606061729,cell_union_psmear
famp5,SmallRun,NaN,400,7,400,400,0,1,606071729,cell_union_psmear
famp5,SmallRun,NaN,400,8,400,400,0,1,606081729,cell_union_psmear
famp5,SmallRun,NaN,400,9,400,400,0,1,606091729,cell_union_psmear
famp5,SmallRun,NaN,400,10,400,400,0,1,606101729,cell_union_psmear
famp5,SmallRun,NaN,400,11,400,400,0,1,606111729,cell_union_psmear
famp5,SmallRun,NaN,400,12,400,400,0,1,606121729,cell_union_psmear
famp5,SmallRun,NaN,400,13,400,400,0,1,606131729,cell_union_psmear
famp5,SmallRun,NaN,400,14,400,400,0,1,606141729,cell_union_psmear
famp5,SmallRun,NaN,400,15,400,400,0,1,606151729,cell_union_psmear
famp5,SmallRun,NaN,400,16,400,400,0,1,606161729,cell_union_psmear
famp5,SmallRun,NaN,400,17,400,400,0,1,606171729,cell_union_psmear
famp5,SmallRun,NaN,400,18,400,400,0,1,606181729,cell_union_psmear
famp5,SmallRun,NaN,400,19,400,400,0,1,606191729,cell_union_psmear
famp5,SmallRun,NaN,400,20,400,400,0,1,606201729,cell_union_psmear
famp5,SmallRun,NaN,400,21,400,400,0,1,606211729,cell_union_psmear
famp5,SmallRun,NaN,400,22,400,400,0,1,606221729,cell_union_psmear
famp5,SmallRun,NaN,400,23,400,400,0,1,606231729,cell_union_psmear
famp5,SmallRun,NaN,400,24,400,400,0,1,606241729,cell_union_psmear
famp5,SmallRun,NaN,400,25,400,400,0,1,606251729,cell_union_psmear
famp5,SmallRun,NaN,400,26,400,400,0,1,606261729,cell_union_psmear
famp5,SmallRun,NaN,400,27,400,400,0,1,606271729,cell_union_psmear
famp5,SmallRun,NaN,400,28,400,400,0,1,606281729,cell_union_psmear
famp5,SmallRun,NaN,400,29,400,400,0,1,606291729,cell_union_psmear
famp5,SmallRun,NaN,400,30,400,400,0,1,606301729,cell_union_psmear
famp5,SmallRun,NaN,500,1,500,500,0,1,607011729,cell_union_psmear
famp5,SmallRun,NaN,500,2,500,500,0,1,607021729,cell_union_psmear
famp5,SmallRun,NaN,500,3,500,500,0,1,607031729,cell_union_psmear
famp5,SmallRun,NaN,500,4,500,500,0,1,607041729,cell_union_psmear
famp5,SmallRun,NaN,500,5,500,500,0,1,607051729,cell_union_psmear
famp5,SmallRun,NaN,500,6,500,500,0,1,607061729,cell_union_psmear
famp5,SmallRun,NaN,500,7,500,500,0,1,607071729,cell_union_psmear
famp5,SmallRun,NaN,500,8,500,500,0,1,607081729,cell_union_psmear
famp5,SmallRun,NaN,500,9,500,500,0,1,607091729,cell_union_psmear
famp5,SmallRun,NaN,500,10,500,500,0,1,607101729,cell_union_psmear
famp5,SmallRun,NaN,500,11,500,500,0,1,607111729,cell_union_psmear
famp5,SmallRun,NaN,500,12,500,500,0,1,607121729,cell_union_psmear
famp5,SmallRun,NaN,500,13,500,500,0,1,607131729,cell_union_psmear
famp5,SmallRun,NaN,500,14,500,500,0,1,607141729,cell_union_psmear
famp5,SmallRun,NaN,500,15,500,500,0,1,607151729,cell_union_psmear
famp5,SmallRun,NaN,500,16,500,500,0,1,607161729,cell_union_psmear
famp5,SmallRun,NaN,500,17,500,500,0,1,607171729,cell_union_psmear
famp5,SmallRun,NaN,500,18,500,500,0,1,607181729,cell_union_psmear
famp5,SmallRun,NaN,500,19,500,500,0,1,607191729,cell_union_psmear
famp5,SmallRun,NaN,500,20,500,500,0,1,607201729,cell_union_psmear
famp5,SmallRun,NaN,500,21,500,500,0,1,607211729,cell_union_psmear
famp5,SmallRun,NaN,500,22,500,500,0,1,607221729,cell_union_psmear
famp5,SmallRun,NaN,500,23,500,500,0,1,607231729,cell_union_psmear
famp5,SmallRun,NaN,500,24,500,500,0,1,607241729,cell_union_psmear
famp5,SmallRun,NaN,500,25,500,500,0,1,607251729,cell_union_psmear
famp5,SmallRun,NaN,500,26,500,500,0,1,607261729,cell_union_psmear
famp5,SmallRun,NaN,500,27,500,500,0,1,607271729,cell_union_psmear
famp5,SmallRun,NaN,500,28,500,500,0,1,607281729,cell_union_psmear
famp5,SmallRun,NaN,500,29,500,500,0,1,607291729,cell_union_psmear
famp5,SmallRun,NaN,500,30,500,500,0,1,607301729,cell_union_psmear
famp5,SmallRun,NaN,750,1,750,750,0,1,608011729,cell_union_psmear
famp5,SmallRun,NaN,750,2,750,750,0,1,608021729,cell_union_psmear
famp5,SmallRun,NaN,750,3,750,750,0,1,608031729,cell_union_psmear
famp5,SmallRun,NaN,750,4,750,750,0,1,608041729,cell_union_psmear
famp5,SmallRun,NaN,750,5,750,750,0,1,608051729,cell_union_psmear
famp5,SmallRun,NaN,750,6,750,750,0,1,608061729,cell_union_psmear
famp5,SmallRun,NaN,750,7,750,750,0,1,608071729,cell_union_psmear
famp5,SmallRun,NaN,750,8,750,750,0,1,608081729,cell_union_psmear
famp5,SmallRun,NaN,750,9,750,750,0,1,608091729,cell_union_psmear
famp5,SmallRun,NaN,750,10,750,750,0,1,608101729,cell_union_psmear
famp5,SmallRun,NaN,750,11,750,750,0,1,608111729,cell_union_psmear
famp5,SmallRun,NaN,750,12,750,750,0,1,608121729,cell_union_psmear
famp5,SmallRun,NaN,750,13,750,750,0,1,608131729,cell_union_psmear
famp5,SmallRun,NaN,750,14,750,750,0,1,608141729,cell_union_psmear
famp5,SmallRun,NaN,750,15,750,750,0,1,608151729,cell_union_psmear
famp5,SmallRun,NaN,750,16,750,750,0,1,608161729,cell_union_psmear
famp5,SmallRun,NaN,750,17,750,750,0,1,608171729,cell_union_psmear
famp5,SmallRun,NaN,750,18,750,750,0,1,608181729,cell_union_psmear
famp5,SmallRun,NaN,750,19,750,750,0,1,608191729,cell_union_psmear
famp5,SmallRun,NaN,750,20,750,750,0,1,608201729,cell_union_psmear
famp5,SmallRun,NaN,750,21,750,750,0,1,608211729,cell_union_psmear
famp5,SmallRun,NaN,750,22,750,750,0,1,608221729,cell_union_psmear
famp5,SmallRun,NaN,750,23,750,750,0,1,608231729,cell_union_psmear
famp5,SmallRun,NaN,750,24,750,750,0,1,608241729,cell_union_psmear
famp5,SmallRun,NaN,750,25,750,750,0,1,608251729,cell_union_psmear
famp5,SmallRun,NaN,750,26,750,750,0,1,608261729,cell_union_psmear
famp5,SmallRun,NaN,750,27,750,750,0,1,608271729,cell_union_psmear
famp5,SmallRun,NaN,750,28,750,750,0,1,608281729,cell_union_psmear
famp5,SmallRun,NaN,750,29,750,750,0,1,608291729,cell_union_psmear
famp5,SmallRun,NaN,750,30,750,750,0,1,608301729,cell_union_psmear
famp5,SmallRun,NaN,1000,1,1000,1000,0,1,609011729,cell_union_psmear
famp5,SmallRun,NaN,1000,2,1000,1000,0,1,609021729,cell_union_psmear
famp5,SmallRun,NaN,1000,3,1000,1000,0,1,609031729,cell_union_psmear
famp5,SmallRun,NaN,1000,4,1000,1000,0,1,609041729,cell_union_psmear
famp5,SmallRun,NaN,1000,5,1000,1000,0,1,609051729,cell_union_psmear
famp5,SmallRun,NaN,1000,6,1000,1000,0,1,609061729,cell_union_psmear
famp5,SmallRun,NaN,1000,7,1000,1000,0,1,609071729,cell_union_psmear
famp5,SmallRun,NaN,1000,8,1000,1000,0,1,609081729,cell_union_psmear
famp5,SmallRun,NaN,1000,9,1000,1000,0,1,609091729,cell_union_psmear
famp5,SmallRun,NaN,1000,10,1000,1000,0,1,609101729,cell_union_psmear
famp5,SmallRun,NaN,1000,11,1000,1000,0,1,609111729,cell_union_psmear
famp5,SmallRun,NaN,1000,12,1000,1000,0,1,609121729,cell_union_psmear
famp5,SmallRun,NaN,1000,13,1000,1000,0,1,609131729,cell_union_psmear
famp5,SmallRun,NaN,1000,14,1000,1000,0,1,609141729,cell_union_psmear
famp5,SmallRun,NaN,1000,15,1000,1000,0,1,609151729,cell_union_psmear
famp5,SmallRun,NaN,1000,16,1000,1000,0,1,609161729,cell_union_psmear
famp5,SmallRun,NaN,1000,17,1000,1000,0,1,609171729,cell_union_psmear
famp5,SmallRun,NaN,1000,18,1000,1000,0,1,609181729,cell_union_psmear
famp5,SmallRun,NaN,1000,19,1000,1000,0,1,609191729,cell_union_psmear
famp5,SmallRun,NaN,1000,20,1000,1000,0,1,609201729,cell_union_psmear
famp5,SmallRun,NaN,1000,21,1000,1000,0,1,609211729,cell_union_psmear
famp5,SmallRun,NaN,1000,22,1000,1000,0,1,609221729,cell_union_psmear
famp5,SmallRun,NaN,1000,23,1000,1000,0,1,609231729,cell_union_psmear
famp5,SmallRun,NaN,1000,24,1000,1000,0,1,609241729,cell_union_psmear
famp5,SmallRun,NaN,1000,25,1000,1000,0,1,609251729,cell_union_psmear
famp5,SmallRun,NaN,1000,26,1000,1000,0,1,609261729,cell_union_psmear
famp5,SmallRun,NaN,1000,27,1000,1000,0,1,609271729,cell_union_psmear
famp5,SmallRun,NaN,1000,28,1000,1000,0,1,609281729,cell_union_psmear
famp5,SmallRun,NaN,1000,29,1000,1000,0,1,609291729,cell_union_psmear
famp5,SmallRun,NaN,1000,30,1000,1000,0,1,609301729,cell_union_psmear
famp5,SmallRun,NaN,1500,1,1500,1500,0,1,610011729,cell_union_psmear
famp5,SmallRun,NaN,1500,2,1500,1500,0,1,610021729,cell_union_psmear
famp5,SmallRun,NaN,1500,3,1500,1500,0,1,610031729,cell_union_psmear
famp5,SmallRun,NaN,1500,4,1500,1500,0,1,610041729,cell_union_psmear
famp5,SmallRun,NaN,1500,5,1500,1500,0,1,610051729,cell_union_psmear
famp5,SmallRun,NaN,1500,6,1500,1500,0,1,610061729,cell_union_psmear
famp5,SmallRun,NaN,1500,7,1500,1500,0,1,610071729,cell_union_psmear
famp5,SmallRun,NaN,1500,8,1500,1500,0,1,610081729,cell_union_psmear
famp5,SmallRun,NaN,1500,9,1500,1500,0,1,610091729,cell_union_psmear
famp5,SmallRun,NaN,1500,10,1500,1500,0,1,610101729,cell_union_psmear
famp5,SmallRun,NaN,1500,11,1500,1500,0,1,610111729,cell_union_psmear
famp5,SmallRun,NaN,1500,12,1500,1500,0,1,610121729,cell_union_psmear
famp5,SmallRun,NaN,1500,13,1500,1500,0,1,610131729,cell_union_psmear
famp5,SmallRun,NaN,1500,14,1500,1500,0,1,610141729,cell_union_psmear
famp5,SmallRun,NaN,1500,15,1500,1500,0,1,610151729,cell_union_psmear
famp5,SmallRun,NaN,1500,16,1500,1500,0,1,610161729,cell_union_psmear
famp5,SmallRun,NaN,1500,17,1500,1500,0,1,610171729,cell_union_psmear
famp5,SmallRun,NaN,1500,18,1500,1500,0,1,610181729,cell_union_psmear
famp5,SmallRun,NaN,1500,19,1500,1500,0,1,610191729,cell_union_psmear
famp5,SmallRun,NaN,1500,20,1500,1500,0,1,610201729,cell_union_psmear
famp5,SmallRun,NaN,1500,21,1500,1500,0,1,610211729,cell_union_psmear
famp5,SmallRun,NaN,1500,22,1500,1500,0,1,610221729,cell_union_psmear
famp5,SmallRun,NaN,1500,23,1500,1500,0,1,610231729,cell_union_psmear
famp5,SmallRun,NaN,1500,24,1500,1500,0,1,610241729,cell_union_psmear
famp5,SmallRun,NaN,1500,25,1500,1500,0,1,610251729,cell_union_psmear
famp5,SmallRun,NaN,1500,26,1500,1500,0,1,610261729,cell_union_psmear
famp5,SmallRun,NaN,1500,27,1500,1500,0,1,610271729,cell_union_psmear
famp5,SmallRun,NaN,1500,28,1500,1500,0,1,610281729,cell_union_psmear
famp5,SmallRun,NaN,1500,29,1500,1500,0,1,610291729,cell_union_psmear
famp5,SmallRun,NaN,1500,30,1500,1500,0,1,610301729,cell_union_psmear
famp5,SmallRun,NaN,2000,1,2000,2000,0,1,611011729,cell_union_psmear
famp5,SmallRun,NaN,2000,2,2000,2000,0,1,611021729,cell_union_psmear
famp5,SmallRun,NaN,2000,3,2000,2000,0,1,611031729,cell_union_psmear
famp5,SmallRun,NaN,2000,4,2000,2000,0,1,611041729,cell_union_psmear
famp5,SmallRun,NaN,2000,5,2000,2000,0,1,611051729,cell_union_psmear
famp5,SmallRun,NaN,2000,6,2000,2000,0,1,611061729,cell_union_psmear
famp5,SmallRun,NaN,2000,7,2000,2000,0,1,611071729,cell_union_psmear
famp5,SmallRun,NaN,2000,8,2000,2000,0,1,611081729,cell_union_psmear
famp5,SmallRun,NaN,2000,9,2000,2000,0,1,611091729,cell_union_psmear
famp5,SmallRun,NaN,2000,10,2000,2000,0,1,611101729,cell_union_psmear
famp5,SmallRun,NaN,2000,11,2000,2000,0,1,611111729,cell_union_psmear
famp5,SmallRun,NaN,2000,12,2000,2000,0,1,611121729,cell_union_psmear
famp5,SmallRun,NaN,2000,13,2000,2000,0,1,611131729,cell_union_psmear
famp5,SmallRun,NaN,2000,14,2000,2000,0,1,611141729,cell_union_psmear
famp5,SmallRun,NaN,2000,15,2000,2000,0,1,611151729,cell_union_psmear
famp5,SmallRun,NaN,2000,16,2000,2000,0,1,611161729,cell_union_psmear
famp5,SmallRun,NaN,2000,17,2000,2000,0,1,611171729,cell_union_psmear
famp5,SmallRun,NaN,2000,18,2000,2000,0,1,611181729,cell_union_psmear
famp5,SmallRun,NaN,2000,19,2000,2000,0,1,611191729,cell_union_psmear
famp5,SmallRun,NaN,2000,20,2000,2000,0,1,611201729,cell_union_psmear
famp5,SmallRun,NaN,2000,21,2000,2000,0,1,611211729,cell_union_psmear
famp5,SmallRun,NaN,2000,22,2000,2000,0,1,611221729,cell_union_psmear
famp5,SmallRun,NaN,2000,23,2000,2000,0,1,611231729,cell_union_psmear
famp5,SmallRun,NaN,2000,24,2000,2000,0,1,611241729,cell_union_psmear
famp5,SmallRun,NaN,2000,25,2000,2000,0,1,611251729,cell_union_psmear
famp5,SmallRun,NaN,2000,26,2000,2000,0,1,611261729,cell_union_psmear
famp5,SmallRun,NaN,2000,27,2000,2000,0,1,611271729,cell_union_psmear
famp5,SmallRun,NaN,2000,28,2000,2000,0,1,611281729,cell_union_psmear
famp5,SmallRun,NaN,2000,29,2000,2000,0,1,611291729,cell_union_psmear
famp5,SmallRun,NaN,2000,30,2000,2000,0,1,611301729,cell_union_psmear
famp6,Reference,1,NaN,NaN,20000,20000,0,1,601001729,cell_union_psmear
famp6,Reference,2,NaN,NaN,20000,20000,0,1,602001729,cell_union_psmear
famp6,Reference,3,NaN,NaN,20000,20000,0,1,603001729,cell_union_psmear
famp6,SmallRun,NaN,20,1,20,20,0,1,701011729,cell_union_psmear
famp6,SmallRun,NaN,20,2,20,20,0,1,701021729,cell_union_psmear
famp6,SmallRun,NaN,20,3,20,20,0,1,701031729,cell_union_psmear
famp6,SmallRun,NaN,20,4,20,20,0,1,701041729,cell_union_psmear
famp6,SmallRun,NaN,20,5,20,20,0,1,701051729,cell_union_psmear
famp6,SmallRun,NaN,20,6,20,20,0,1,701061729,cell_union_psmear
famp6,SmallRun,NaN,20,7,20,20,0,1,701071729,cell_union_psmear
famp6,SmallRun,NaN,20,8,20,20,0,1,701081729,cell_union_psmear
famp6,SmallRun,NaN,20,9,20,20,0,1,701091729,cell_union_psmear
famp6,SmallRun,NaN,20,10,20,20,0,1,701101729,cell_union_psmear
famp6,SmallRun,NaN,20,11,20,20,0,1,701111729,cell_union_psmear
famp6,SmallRun,NaN,20,12,20,20,0,1,701121729,cell_union_psmear
famp6,SmallRun,NaN,20,13,20,20,0,1,701131729,cell_union_psmear
famp6,SmallRun,NaN,20,14,20,20,0,1,701141729,cell_union_psmear
famp6,SmallRun,NaN,20,15,20,20,0,1,701151729,cell_union_psmear
famp6,SmallRun,NaN,20,16,20,20,0,1,701161729,cell_union_psmear
famp6,SmallRun,NaN,20,17,20,20,0,1,701171729,cell_union_psmear
famp6,SmallRun,NaN,20,18,20,20,0,1,701181729,cell_union_psmear
famp6,SmallRun,NaN,20,19,20,20,0,1,701191729,cell_union_psmear
famp6,SmallRun,NaN,20,20,20,20,0,1,701201729,cell_union_psmear
famp6,SmallRun,NaN,20,21,20,20,0,1,701211729,cell_union_psmear
famp6,SmallRun,NaN,20,22,20,20,0,1,701221729,cell_union_psmear
famp6,SmallRun,NaN,20,23,20,20,0,1,701231729,cell_union_psmear
famp6,SmallRun,NaN,20,24,20,20,0,1,701241729,cell_union_psmear
famp6,SmallRun,NaN,20,25,20,20,0,1,701251729,cell_union_psmear
famp6,SmallRun,NaN,20,26,20,20,0,1,701261729,cell_union_psmear
famp6,SmallRun,NaN,20,27,20,20,0,1,701271729,cell_union_psmear
famp6,SmallRun,NaN,20,28,20,20,0,1,701281729,cell_union_psmear
famp6,SmallRun,NaN,20,29,20,20,0,1,701291729,cell_union_psmear
famp6,SmallRun,NaN,20,30,20,20,0,1,701301729,cell_union_psmear
famp6,SmallRun,NaN,50,1,50,50,0,1,702011729,cell_union_psmear
famp6,SmallRun,NaN,50,2,50,50,0,1,702021729,cell_union_psmear
famp6,SmallRun,NaN,50,3,50,50,0,1,702031729,cell_union_psmear
famp6,SmallRun,NaN,50,4,50,50,0,1,702041729,cell_union_psmear
famp6,SmallRun,NaN,50,5,50,50,0,1,702051729,cell_union_psmear
famp6,SmallRun,NaN,50,6,50,50,0,1,702061729,cell_union_psmear
famp6,SmallRun,NaN,50,7,50,50,0,1,702071729,cell_union_psmear
famp6,SmallRun,NaN,50,8,50,50,0,1,702081729,cell_union_psmear
famp6,SmallRun,NaN,50,9,50,50,0,1,702091729,cell_union_psmear
famp6,SmallRun,NaN,50,10,50,50,0,1,702101729,cell_union_psmear
famp6,SmallRun,NaN,50,11,50,50,0,1,702111729,cell_union_psmear
famp6,SmallRun,NaN,50,12,50,50,0,1,702121729,cell_union_psmear
famp6,SmallRun,NaN,50,13,50,50,0,1,702131729,cell_union_psmear
famp6,SmallRun,NaN,50,14,50,50,0,1,702141729,cell_union_psmear
famp6,SmallRun,NaN,50,15,50,50,0,1,702151729,cell_union_psmear
famp6,SmallRun,NaN,50,16,50,50,0,1,702161729,cell_union_psmear
famp6,SmallRun,NaN,50,17,50,50,0,1,702171729,cell_union_psmear
famp6,SmallRun,NaN,50,18,50,50,0,1,702181729,cell_union_psmear
famp6,SmallRun,NaN,50,19,50,50,0,1,702191729,cell_union_psmear
famp6,SmallRun,NaN,50,20,50,50,0,1,702201729,cell_union_psmear
famp6,SmallRun,NaN,50,21,50,50,0,1,702211729,cell_union_psmear
famp6,SmallRun,NaN,50,22,50,50,0,1,702221729,cell_union_psmear
famp6,SmallRun,NaN,50,23,50,50,0,1,702231729,cell_union_psmear
famp6,SmallRun,NaN,50,24,50,50,0,1,702241729,cell_union_psmear
famp6,SmallRun,NaN,50,25,50,50,0,1,702251729,cell_union_psmear
famp6,SmallRun,NaN,50,26,50,50,0,1,702261729,cell_union_psmear
famp6,SmallRun,NaN,50,27,50,50,0,1,702271729,cell_union_psmear
famp6,SmallRun,NaN,50,28,50,50,0,1,702281729,cell_union_psmear
famp6,SmallRun,NaN,50,29,50,50,0,1,702291729,cell_union_psmear
famp6,SmallRun,NaN,50,30,50,50,0,1,702301729,cell_union_psmear
famp6,SmallRun,NaN,100,1,100,100,0,1,703011729,cell_union_psmear
famp6,SmallRun,NaN,100,2,100,100,0,1,703021729,cell_union_psmear
famp6,SmallRun,NaN,100,3,100,100,0,1,703031729,cell_union_psmear
famp6,SmallRun,NaN,100,4,100,100,0,1,703041729,cell_union_psmear
famp6,SmallRun,NaN,100,5,100,100,0,1,703051729,cell_union_psmear
famp6,SmallRun,NaN,100,6,100,100,0,1,703061729,cell_union_psmear
famp6,SmallRun,NaN,100,7,100,100,0,1,703071729,cell_union_psmear
famp6,SmallRun,NaN,100,8,100,100,0,1,703081729,cell_union_psmear
famp6,SmallRun,NaN,100,9,100,100,0,1,703091729,cell_union_psmear
famp6,SmallRun,NaN,100,10,100,100,0,1,703101729,cell_union_psmear
famp6,SmallRun,NaN,100,11,100,100,0,1,703111729,cell_union_psmear
famp6,SmallRun,NaN,100,12,100,100,0,1,703121729,cell_union_psmear
famp6,SmallRun,NaN,100,13,100,100,0,1,703131729,cell_union_psmear
famp6,SmallRun,NaN,100,14,100,100,0,1,703141729,cell_union_psmear
famp6,SmallRun,NaN,100,15,100,100,0,1,703151729,cell_union_psmear
famp6,SmallRun,NaN,100,16,100,100,0,1,703161729,cell_union_psmear
famp6,SmallRun,NaN,100,17,100,100,0,1,703171729,cell_union_psmear
famp6,SmallRun,NaN,100,18,100,100,0,1,703181729,cell_union_psmear
